title,brand,price,rating,votes,sales_last_month,image_url,url,prime,category,rank,scraped_at
"Casque VR, Casque Réalité 3D Virtuelle, Qualité d'image 2K HD & Lumière Anti-Bleue-Casque de Réalité Virtuelle pour Jeux et Films,Casque VR Compatible avec Android & iOS Phone(Blanche)",Casque,36.59,4.7,2701.0,50.0,https://m.media-amazon.com/images/I/51RWaNg7PkL._AC_UL320_.jpg,,False,Objets connectés,98,2025-06-24 11:52:05.542325
Apexcam M80 Caméra Sport 4K 60FPS Action cam avec Micro 128Go Photo 48MP Camera Étanche 40M avec 8X Zoom 170° Grand Angle avec Kits d'accessoires pour Aventures,Apexcam,79.99,4.6,432.0,50.0,https://m.media-amazon.com/images/I/71MqVAkobQL._AC_UL320_.jpg,,False,Objets connectés,99,2025-06-24 11:52:05.543461
"IXROAD 4K Camera Pieton, Caméra Vlog/POV avec Objectif Rotatif 270°, Action Cam Portable avec Microphone Externe, Clip et Carte TF 64 Go",IXROAD,82.99,4.1,16.0,50.0,https://m.media-amazon.com/images/I/610vQKCYyJL._AC_UL320_.jpg,,False,Objets connectés,100,2025-06-24 11:52:05.545540
"Logitech POP Icon Keys Wireless Bluetooth Keyboard, Comfortable Typing, Programmable Keys, Easy-Switch Between 3 Devices Maximum, for Laptop, Tablet, PC, French AZERTY, Graphite",Logitech,44.04,4.3,26.0,50.0,https://m.media-amazon.com/images/I/61fTKUnjLOL._AC_UL320_.jpg,,False,Objets connectés,101,2025-06-24 11:52:05.547647
"OMRON RS7 Intelli IT Tensiomètre au poignet avec Connexion Bluetooth, Compatible avec Smartphones, validé cliniquement, portable, mémoire 2 utilisateur x 100 mesures",OMRON,80.19,4.3,2628.0,100.0,https://m.media-amazon.com/images/I/814m9U8wl1L._AC_UL320_.jpg,,False,Objets connectés,102,2025-06-24 11:52:05.549084
"Samsung R630 Galaxy Buds3 Pro, White",Samsung,173.99,4.1,571.0,,https://m.media-amazon.com/images/I/61w5KZTdcWL._AC_UL320_.jpg,,False,Objets connectés,103,2025-06-24 11:52:05.550760
"Philips Hue - Play HDMI Sync Box, éclairage surround pour le divertissement sur la télévision et les jeux, synchronisez avec votre contenu. Compatible avec Alexa et Google Home.",Philips,,4.1,2761.0,,https://m.media-amazon.com/images/I/51mGfH-udfL._AC_UL320_.jpg,,False,Objets connectés,104,2025-06-24 11:52:05.551646
"EKSA H5 Casque Bluetooth avec Micro & Dongle USB [45 Heures de Temps de Lecture et Portée de 10 m] Casque PC Mono avec Station de Charge et à Réduction de Bruit AI Mic, Casque sans Fil pour Bureau",EKSA,64.99,4.1,5635.0,50.0,https://m.media-amazon.com/images/I/61-T5qTudOL._AC_UL320_.jpg,,False,Objets connectés,105,2025-06-24 11:52:05.553061
"Insta360 GO 3S Pack Voyage (128GB) - Petite caméra de vlog 4K, POV Mains Libres, Montage Partout, stabilisation, 140 Min d'autonomie, étanche à 10 m, édition IA, pour vlog, Noir Minuit",Insta360,528.0,4.2,39.0,,https://m.media-amazon.com/images/I/71140AZHx9L._AC_UL320_.jpg,,False,Objets connectés,106,2025-06-24 11:52:05.553948
"Linsoul KZ ZS10 Pro, Ecouteurs Intra-Auriculaires 4BA+1DD à 5 conducteurs, Écouteurs filaires HiFi,Écouteurs de Jeu, Écouteurs IEM Hybrides, câble détachable encastré 2Pin(Noir,sans Mic)",Linsoul,55.99,4.3,17160.0,50.0,https://m.media-amazon.com/images/I/61zJN-ORQ9L._AC_UL320_.jpg,,False,Objets connectés,107,2025-06-24 11:52:05.555531
"EarFun Air Pro 4 Ecouteurs Bluetooth sans Fil, Casque sans Filà Réduction de Bruit Active Hybride, Bluetooth 5.4, aptX Lossless, Hi-Res Son, LDAC, 6 Microphones 8.0 appels AI, Batterie 52H, Multipoint",EarFun,79.99,4.5,2983.0,50.0,https://m.media-amazon.com/images/I/6157hOQ82xL._AC_UL320_.jpg,,False,Objets connectés,108,2025-06-24 11:52:05.556803
"SIMOLIO Double Casque TV sans fil pour Television, Dialogue Clair & Volume Amélioré & Confortable pour Séniors, avec émetteur/Support de Charge, Batterie de Rechange, By-pass, Pas de Latence, SM-829D2",SIMOLIO,189.99,4.4,610.0,,https://m.media-amazon.com/images/I/71Rt0Fhu6hL._AC_UL320_.jpg,,False,Objets connectés,109,2025-06-24 11:52:05.557728
"JLab Go Air Pop+ Ecouteurs Bluetooth sans Fil - Écouteurs Intra-Auriculaires avec Micro, 35+ Heures d'Autonomie, Ecouteur et Boîtier de Charge, Oreillette Son Personnalisé EQ3, App, Noir Minuit",JLab,24.99,4.1,24145.0,100.0,https://m.media-amazon.com/images/I/71xTkgJ2aCL._AC_UL320_.jpg,,False,Objets connectés,110,2025-06-24 11:52:05.560328
"OneOdio A10 Casque Bluetooth sans Fil à Réduction de Bruit Active Hybride à Multi Mode 62 Heures Extra Bass, Casque Audio, Bluetooth & Filaire Mode,Voyage, Bureau,Connexion à 2 Appareils Bluetooth",OneOdio,79.99,4.2,1768.0,50.0,https://m.media-amazon.com/images/I/71gJUkBScaL._AC_UL320_.jpg,,False,Objets connectés,111,2025-06-24 11:52:05.561765
"Bundle Plongée DJI Osmo Action 5 Pro, Caméra d’Action 4K pour Plongeurs avec Boîtier Étanche à 60 m, Double Écran Tactile OLED, Manomètre d’Eau, Capteur de Température de Couleur",Bundle,444.84,4.5,1528.0,,https://m.media-amazon.com/images/I/718DSiozcuL._AC_UL320_.jpg,,False,Objets connectés,112,2025-06-24 11:52:05.563163
"JSAUX Batterie pour Meta Quest 3/2, 10000mAh PD Fast Charger Battery Pack (Extra 4-6 H Playtime), VR Extend Power Accessories, Compatible avec Oculus Quest 3, Meta Quest 2, Meta Quest 3S and More",JSAUX,39.99,4.6,451.0,50.0,https://m.media-amazon.com/images/I/61tkQ2bUtvL._AC_UL320_.jpg,,False,Objets connectés,113,2025-06-24 11:52:05.564201
"Creative Labs Pebble 4.4W Noir haut-parleur - Hauts-parleurs (2.0 canaux, Avec fil, 3,5 mm, 4,4 W, 100 - 17000 Hz, Blanc)",Creative,25.33,4.5,13748.0,50.0,https://m.media-amazon.com/images/I/51kibB4Q0BL._AC_UL320_.jpg,,False,Objets connectés,114,2025-06-24 11:52:05.565370
TOZO Hybrid Écouteurs Bluetooth sans Fil Ecouteurs Bluetooth 5.3 avec Hybride ANC 6 Mics ENC ORIGX 2.0 Acoustique EQs Ajustement 59H d'Autonomie LED Écran USB Type C IPX8 Noir,TOZO,37.99,4.4,7022.0,50.0,https://m.media-amazon.com/images/I/71l2qgYAjoL._AC_UL320_.jpg,,False,Objets connectés,115,2025-06-24 11:52:05.567555
"COROS Pace 3 Montre GPS de Sport, légère et Confortable, 17 Jours d'autonomie, Montre de Sport GPS Double fréquence, Fréquence Cardiaque, Navigation, Suivi du Sommeil, Course à Pied (Silicon Blanc)",COROS,249.0,4.5,1919.0,,https://m.media-amazon.com/images/I/61KBRtAjahL._AC_UL320_.jpg,,False,Objets connectés,116,2025-06-24 11:52:05.568306
"Anker soundcore Mini Enceinte Bluetooth - Mini Enceinte Bluetooth Portable avec Autonomie de 15 Heures, Port Micro SD, Micro et Basses Renforcées",Anker,27.99,4.5,103771.0,50.0,https://m.media-amazon.com/images/I/61fAlyXaZ4L._AC_UL320_.jpg,,False,Objets connectés,117,2025-06-24 11:52:05.569061
"SHOKZ OpenComm2 UC 2025 Upgrade Conduction osseuse avec Adaptateur USB-C, écouteurs Bluetooth Oreilles Libres avec Micro Anti-Bruit, écouteurs sans Fil, 16 Heures d'autonomie, Signet de, Noir",SHOKZ,239.95,4.4,2589.0,,https://m.media-amazon.com/images/I/51RarBqQ12L._AC_UL320_.jpg,,False,Objets connectés,118,2025-06-24 11:52:05.569835
